,COD_RIP,COD_REG,COD_UTS,COD_PROV_STORICO,PRO_COM_T,PRO_COM,COMUNE,COMUNE_A,SIGLA_AUTOMOBILISTICA,COM_ISO,COM_LIT,ZONA_ALT,ALT,ZONE_COST_2021,DEGURBA_2021,COD_ECO_DIV_2018,DEN_ECO_DIV_2018,COD_ECO_PRO_2018,DEN_ECO_PRO_2018,COD_ECO_SEZ_2018,DEN_ECO_SEZ_2018,COD_ECO_SSEZ_2018,DEN_ECO_SSEZ_2018,anno_riferimento
6545,5,19,282,082,082003,82003,Aliminusa,,PA,0,0,3,437,0,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3b,Sottosezione Montana Siciliana,2021
6546,5,19,282,082,082004,82004,Altavilla Milicia,,PA,0,1,4,82,1,2,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3d,Sottosezione Siciliana Occidentale,2021
6547,5,19,282,082,082005,82005,Altofonte,,PA,0,0,3,360,0,2,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3d,Sottosezione Siciliana Occidentale,2021
6548,5,19,282,082,082006,82006,Bagheria,,PA,0,1,4,80,1,1,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3d,Sottosezione Siciliana Occidentale,2021
6549,5,19,282,082,082007,82007,Balestrate,,PA,0,1,5,33,1,2,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3d,Sottosezione Siciliana Occidentale,2021
6550,5,19,282,082,082008,82008,Baucina,,PA,0,0,3,567,0,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3d,Sottosezione Siciliana Occidentale,2021
6551,5,19,282,082,082009,82009,Belmonte Mezzagno,,PA,0,0,3,358,1,2,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3d,Sottosezione Siciliana Occidentale,2021
6552,5,19,282,082,082010,82010,Bisacquino,,PA,0,0,3,636,0,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3d,Sottosezione Siciliana Occidentale,2021
6553,5,19,282,082,082011,82011,Bolognetta,,PA,0,0,3,353,0,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3d,Sottosezione Siciliana Occidentale,2021
6554,5,19,282,082,082012,82012,Bompietro,,PA,0,0,3,695,0,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3c,Sottosezione Siciliana Centrale,2021
6555,5,19,282,082,082013,82013,Borgetto,,PA,0,0,3,295,1,2,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3d,Sottosezione Siciliana Occidentale,2021
6556,5,19,282,082,082014,82014,Caccamo,,PA,0,0,3,494,0,2,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3d,Sottosezione Siciliana Occidentale,2021
6557,5,19,282,082,082015,82015,Caltavuturo,,PA,0,0,1,631,0,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3b,Sottosezione Montana Siciliana,2021
6558,5,19,282,082,082016,82016,Campofelice di Fitalia,,PA,0,0,3,743,0,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3d,Sottosezione Siciliana Occidentale,2021
6559,5,19,282,082,082017,82017,Campofelice di Roccella,,PA,0,1,4,71,1,2,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3b,Sottosezione Montana Siciliana,2021
6560,5,19,282,082,082018,82018,Campofiorito,,PA,0,0,3,659,0,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3d,Sottosezione Siciliana Occidentale,2021
6561,5,19,282,082,082019,82019,Camporeale,,PA,0,0,3,450,0,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3d,Sottosezione Siciliana Occidentale,2021
6562,5,19,282,082,082020,82020,Capaci,,PA,0,1,4,57,1,2,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3d,Sottosezione Siciliana Occidentale,2021
6563,5,19,282,082,082021,82021,Carini,,PA,0,1,4,173,1,2,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3d,Sottosezione Siciliana Occidentale,2021
6564,5,19,282,082,082022,82022,Castelbuono,,PA,0,0,2,392,1,2,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3b,Sottosezione Montana Siciliana,2021
6565,5,19,282,082,082023,82023,Casteldaccia,,PA,0,1,4,85,1,2,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3d,Sottosezione Siciliana Occidentale,2021
6566,5,19,282,082,082024,82024,Castellana Sicula,,PA,0,0,1,774,0,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3b,Sottosezione Montana Siciliana,2021
6567,5,19,282,082,082025,82025,Castronovo di Sicilia,,PA,0,0,1,675,0,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3d,Sottosezione Siciliana Occidentale,2021
6568,5,19,282,082,082026,82026,Cefalà Diana,,PA,0,0,3,570,0,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3d,Sottosezione Siciliana Occidentale,2021
6569,5,19,282,082,082027,82027,Cefalù,,PA,0,1,4,23,1,2,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3b,Sottosezione Montana Siciliana,2021
6570,5,19,282,082,082028,82028,Cerda,,PA,0,0,3,275,1,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3b,Sottosezione Montana Siciliana,2021
6571,5,19,282,082,082029,82029,Chiusa Sclafani,,PA,0,0,3,617,0,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3d,Sottosezione Siciliana Occidentale,2021
6572,5,19,282,082,082030,82030,Ciminna,,PA,0,0,3,468,0,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3d,Sottosezione Siciliana Occidentale,2021
6573,5,19,282,082,082031,82031,Cinisi,,PA,0,1,4,81,1,2,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3d,Sottosezione Siciliana Occidentale,2021
6574,5,19,282,082,082032,82032,Collesano,,PA,0,0,2,470,1,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3b,Sottosezione Montana Siciliana,2021
6575,5,19,282,082,082033,82033,Contessa Entellina,,PA,0,0,3,549,0,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3d,Sottosezione Siciliana Occidentale,2021
6576,5,19,282,082,082034,82034,Corleone,,PA,0,0,1,551,0,2,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3d,Sottosezione Siciliana Occidentale,2021
6577,5,19,282,082,082035,82035,Ficarazzi,,PA,0,1,5,25,1,2,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3d,Sottosezione Siciliana Occidentale,2021
6578,5,19,282,082,082036,82036,Gangi,,PA,0,0,1,964,0,2,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3b,Sottosezione Montana Siciliana,2021
6579,5,19,282,082,082037,82037,Geraci Siculo,,PA,0,0,1,1066,0,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3b,Sottosezione Montana Siciliana,2021
6580,5,19,282,082,082038,82038,Giardinello,,PA,0,0,3,257,1,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3d,Sottosezione Siciliana Occidentale,2021
6581,5,19,282,082,082039,82039,Giuliana,,PA,0,0,3,635,0,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3d,Sottosezione Siciliana Occidentale,2021
6582,5,19,282,082,082040,82040,Godrano,,PA,0,0,1,710,0,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3d,Sottosezione Siciliana Occidentale,2021
6583,5,19,282,082,082041,82041,Gratteri,,PA,0,0,2,680,1,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3b,Sottosezione Montana Siciliana,2021
6584,5,19,282,082,082042,82042,Isnello,,PA,0,0,2,579,0,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3b,Sottosezione Montana Siciliana,2021
6585,5,19,282,082,082043,82043,Isola delle Femmine,,PA,0,1,4,7,1,2,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3d,Sottosezione Siciliana Occidentale,2021
6586,5,19,282,082,082044,82044,Lascari,,PA,0,1,4,68,1,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3b,Sottosezione Montana Siciliana,2021
6587,5,19,282,082,082045,82045,Lercara Friddi,,PA,0,0,3,671,0,2,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3d,Sottosezione Siciliana Occidentale,2021
6588,5,19,282,082,082046,82046,Marineo,,PA,0,0,3,518,0,2,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3d,Sottosezione Siciliana Occidentale,2021
6589,5,19,282,082,082047,82047,Mezzojuso,,PA,0,0,3,545,0,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3d,Sottosezione Siciliana Occidentale,2021
6590,5,19,282,082,082048,82048,Misilmeri,,PA,0,0,3,152,1,2,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3d,Sottosezione Siciliana Occidentale,2021
6591,5,19,282,082,082049,82049,Monreale,,PA,0,0,3,306,0,2,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3d,Sottosezione Siciliana Occidentale,2021
6592,5,19,282,082,082050,82050,Montelepre,,PA,0,0,3,355,1,2,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3d,Sottosezione Siciliana Occidentale,2021
6593,5,19,282,082,082051,82051,Montemaggiore Belsito,,PA,0,0,1,524,0,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3b,Sottosezione Montana Siciliana,2021
6594,5,19,282,082,082052,82052,Palazzo Adriano,,PA,0,0,1,685,0,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3d,Sottosezione Siciliana Occidentale,2021
6595,5,19,282,082,082053,82053,Palermo,,PA,0,1,5,27,1,1,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3d,Sottosezione Siciliana Occidentale,2021
6596,5,19,282,082,082054,82054,Partinico,,PA,0,0,5,190,1,2,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3d,Sottosezione Siciliana Occidentale,2021
6597,5,19,282,082,082055,82055,Petralia Soprana,,PA,0,0,1,1137,0,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3b,Sottosezione Montana Siciliana,2021
6598,5,19,282,082,082056,82056,Petralia Sottana,,PA,0,0,1,972,0,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3b,Sottosezione Montana Siciliana,2021
6599,5,19,282,082,082057,82057,Piana degli Albanesi,,PA,0,0,3,679,0,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3d,Sottosezione Siciliana Occidentale,2021
6600,5,19,282,082,082058,82058,Polizzi Generosa,,PA,0,0,1,892,0,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3b,Sottosezione Montana Siciliana,2021
6601,5,19,282,082,082059,82059,Pollina,,PA,0,1,4,664,1,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3b,Sottosezione Montana Siciliana,2021
6602,5,19,282,082,082060,82060,Prizzi,,PA,0,0,1,971,0,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3d,Sottosezione Siciliana Occidentale,2021
6603,5,19,282,082,082061,82061,Roccamena,,PA,0,0,3,477,0,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3d,Sottosezione Siciliana Occidentale,2021
6604,5,19,282,082,082062,82062,Roccapalumba,,PA,0,0,3,551,0,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3d,Sottosezione Siciliana Occidentale,2021
6605,5,19,282,082,082063,82063,San Cipirello,,PA,0,0,3,401,0,2,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3d,Sottosezione Siciliana Occidentale,2021
6606,5,19,282,082,082064,82064,San Giuseppe Jato,,PA,0,0,3,471,0,2,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3d,Sottosezione Siciliana Occidentale,2021
6607,5,19,282,082,082065,82065,San Mauro Castelverde,,PA,0,1,2,1025,1,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3b,Sottosezione Montana Siciliana,2021
6608,5,19,282,082,082066,82066,Santa Cristina Gela,,PA,0,0,3,675,0,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3d,Sottosezione Siciliana Occidentale,2021
6609,5,19,282,082,082067,82067,Santa Flavia,,PA,0,1,4,52,1,2,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3d,Sottosezione Siciliana Occidentale,2021
6610,5,19,282,082,082068,82068,Sciara,,PA,0,0,4,214,1,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3d,Sottosezione Siciliana Occidentale,2021
6611,5,19,282,082,082069,82069,Sclafani Bagni,,PA,0,0,1,755,0,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3b,Sottosezione Montana Siciliana,2021
6612,5,19,282,082,082070,82070,Termini Imerese,,PA,0,1,4,77,1,2,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3d,Sottosezione Siciliana Occidentale,2021
6613,5,19,282,082,082071,82071,Terrasini,,PA,0,1,5,30,1,2,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3d,Sottosezione Siciliana Occidentale,2021
6614,5,19,282,082,082072,82072,Torretta,,PA,0,0,4,286,1,2,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3d,Sottosezione Siciliana Occidentale,2021
6615,5,19,282,082,082073,82073,Trabia,,PA,0,1,4,29,1,2,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3d,Sottosezione Siciliana Occidentale,2021
6616,5,19,282,082,082074,82074,Trappeto,,PA,0,1,5,26,1,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3d,Sottosezione Siciliana Occidentale,2021
6617,5,19,282,082,082075,82075,Ustica,,PA,1,1,5,74,1,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3b,Sottosezione Montana Siciliana,2021
6618,5,19,282,082,082076,82076,Valledolmo,,PA,0,0,1,750,0,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3b,Sottosezione Montana Siciliana,2021
6619,5,19,282,082,082077,82077,Ventimiglia di Sicilia,,PA,0,0,3,555,1,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3d,Sottosezione Siciliana Occidentale,2021
6620,5,19,282,082,082078,82078,Vicari,,PA,0,0,3,629,0,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3d,Sottosezione Siciliana Occidentale,2021
6621,5,19,282,082,082079,82079,Villabate,,PA,0,0,5,63,1,2,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3d,Sottosezione Siciliana Occidentale,2021
6622,5,19,282,082,082080,82080,Villafrati,,PA,0,0,3,522,0,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3d,Sottosezione Siciliana Occidentale,2021
6623,5,19,282,082,082081,82081,Scillato,,PA,0,0,2,239,0,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3b,Sottosezione Montana Siciliana,2021
6624,5,19,282,082,082082,82082,Blufi,,PA,0,0,3,706,0,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3b,Sottosezione Montana Siciliana,2021
6625,5,19,283,083,083001,83001,Alcara li Fusi,,ME,0,0,1,393,0,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3b,Sottosezione Montana Siciliana,2021
6626,5,19,283,083,083002,83002,Alì,,ME,0,0,2,442,1,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3b,Sottosezione Montana Siciliana,2021
6627,5,19,283,083,083003,83003,Alì Terme,,ME,0,1,2,13,1,2,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3b,Sottosezione Montana Siciliana,2021
6628,5,19,283,083,083004,83004,Antillo,,ME,0,0,1,461,0,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3b,Sottosezione Montana Siciliana,2021
6629,5,19,283,083,083005,83005,Barcellona Pozzo di Gotto,,ME,0,1,4,54,1,2,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3b,Sottosezione Montana Siciliana,2021
6630,5,19,283,083,083006,83006,Basicò,,ME,0,0,4,522,1,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3b,Sottosezione Montana Siciliana,2021
6631,5,19,283,083,083007,83007,Brolo,,ME,0,1,4,11,1,2,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3b,Sottosezione Montana Siciliana,2021
6632,5,19,283,083,083008,83008,Capizzi,,ME,0,0,1,1107,0,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3b,Sottosezione Montana Siciliana,2021
6633,5,19,283,083,083009,83009,Capo d'Orlando,,ME,0,1,4,13,1,2,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3b,Sottosezione Montana Siciliana,2021
6634,5,19,283,083,083010,83010,Capri Leone,,ME,0,0,4,31,1,2,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3b,Sottosezione Montana Siciliana,2021
6635,5,19,283,083,083011,83011,Caronia,,ME,0,1,2,256,1,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3b,Sottosezione Montana Siciliana,2021
6636,5,19,283,083,083012,83012,Casalvecchio Siculo,,ME,0,0,1,411,1,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3b,Sottosezione Montana Siciliana,2021
6637,5,19,283,083,083013,83013,Castel di Lucio,,ME,0,0,1,733,0,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3b,Sottosezione Montana Siciliana,2021
6638,5,19,283,083,083014,83014,Castell'Umberto,,ME,0,0,4,652,1,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3b,Sottosezione Montana Siciliana,2021
6639,5,19,283,083,083015,83015,Castelmola,,ME,0,0,4,501,1,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3b,Sottosezione Montana Siciliana,2021
6640,5,19,283,083,083016,83016,Castroreale,,ME,0,0,4,382,0,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3b,Sottosezione Montana Siciliana,2021
6641,5,19,283,083,083017,83017,Cesarò,,ME,0,0,1,1121,0,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3b,Sottosezione Montana Siciliana,2021
6642,5,19,283,083,083018,83018,Condrò,,ME,0,0,4,76,1,2,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3b,Sottosezione Montana Siciliana,2021
6643,5,19,283,083,083019,83019,Falcone,,ME,0,1,4,6,1,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3b,Sottosezione Montana Siciliana,2021
6644,5,19,283,083,083020,83020,Ficarra,,ME,0,0,4,442,1,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3b,Sottosezione Montana Siciliana,2021
6645,5,19,283,083,083021,83021,Fiumedinisi,,ME,0,0,2,193,1,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3b,Sottosezione Montana Siciliana,2021
6646,5,19,283,083,083022,83022,Floresta,,ME,0,0,1,1275,0,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3b,Sottosezione Montana Siciliana,2021
6647,5,19,283,083,083023,83023,Fondachelli-Fantina,,ME,0,0,1,632,0,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3b,Sottosezione Montana Siciliana,2021
6648,5,19,283,083,083024,83024,Forza d'Agrò,,ME,0,1,2,352,1,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3b,Sottosezione Montana Siciliana,2021
6649,5,19,283,083,083025,83025,Francavilla di Sicilia,,ME,0,0,1,333,0,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3b,Sottosezione Montana Siciliana,2021
6650,5,19,283,083,083026,83026,Frazzanò,,ME,0,0,4,559,1,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3b,Sottosezione Montana Siciliana,2021
6651,5,19,283,083,083027,83027,Furci Siculo,,ME,0,1,2,19,1,2,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3b,Sottosezione Montana Siciliana,2021
6652,5,19,283,083,083028,83028,Furnari,,ME,0,1,4,173,1,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3b,Sottosezione Montana Siciliana,2021
6653,5,19,283,083,083029,83029,Gaggi,,ME,0,0,4,101,1,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3b,Sottosezione Montana Siciliana,2021
6654,5,19,283,083,083030,83030,Galati Mamertino,,ME,0,0,1,803,0,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3b,Sottosezione Montana Siciliana,2021
6655,5,19,283,083,083031,83031,Gallodoro,,ME,0,0,2,372,1,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3b,Sottosezione Montana Siciliana,2021
6656,5,19,283,083,083032,83032,Giardini-Naxos,,ME,0,1,4,12,1,2,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3b,Sottosezione Montana Siciliana,2021
6657,5,19,283,083,083033,83033,Gioiosa Marea,,ME,0,1,4,23,1,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3b,Sottosezione Montana Siciliana,2021
6658,5,19,283,083,083034,83034,Graniti,,ME,0,0,4,310,1,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3b,Sottosezione Montana Siciliana,2021
6659,5,19,283,083,083035,83035,Gualtieri Sicaminò,,ME,0,0,4,79,1,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3b,Sottosezione Montana Siciliana,2021
6660,5,19,283,083,083036,83036,Itala,,ME,0,1,2,202,1,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3b,Sottosezione Montana Siciliana,2021
6661,5,19,283,083,083037,83037,Leni,,ME,1,1,4,201,1,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3b,Sottosezione Montana Siciliana,2021
6662,5,19,283,083,083038,83038,Letojanni,,ME,0,1,2,12,1,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3b,Sottosezione Montana Siciliana,2021
6663,5,19,283,083,083039,83039,Librizzi,,ME,0,0,4,475,1,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3b,Sottosezione Montana Siciliana,2021
6664,5,19,283,083,083040,83040,Limina,,ME,0,0,1,569,1,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3b,Sottosezione Montana Siciliana,2021
6665,5,19,283,083,083041,83041,Lipari,,ME,1,1,4,19,1,2,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3b,Sottosezione Montana Siciliana,2021
6666,5,19,283,083,083042,83042,Longi,,ME,0,0,1,620,0,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3b,Sottosezione Montana Siciliana,2021
6667,5,19,283,083,083043,83043,Malfa,,ME,1,1,4,101,1,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3b,Sottosezione Montana Siciliana,2021
6668,5,19,283,083,083044,83044,Malvagna,,ME,0,0,1,709,0,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3b,Sottosezione Montana Siciliana,2021
6669,5,19,283,083,083045,83045,Mandanici,,ME,0,0,2,418,1,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3b,Sottosezione Montana Siciliana,2021
6670,5,19,283,083,083046,83046,Mazzarrà Sant'Andrea,,ME,0,0,1,89,1,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3b,Sottosezione Montana Siciliana,2021
6671,5,19,283,083,083047,83047,Merì,,ME,0,0,4,54,1,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3b,Sottosezione Montana Siciliana,2021
6672,5,19,283,083,083048,83048,Messina,,ME,0,1,2,12,1,1,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3b,Sottosezione Montana Siciliana,2021
6673,5,19,283,083,083049,83049,Milazzo,,ME,0,1,4,8,1,2,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3b,Sottosezione Montana Siciliana,2021
6674,5,19,283,083,083050,83050,Militello Rosmarino,,ME,0,0,2,440,1,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B3,Sezione Siciliana,2B3b,Sottosezione Montana Siciliana,2021
