,COD_RIP,COD_REG,COD_UTS,PRO_COM_T,PRO_COM,COMUNE,COMUNE_A,SIGLA_AUTOMOBILISTICA,POP_LEG,ANNO_CENSIMENTO,AREA_KMQ,ANNO_AREA,POP_RES,ANNO_POP_RES,anno_riferimento
6046,4,16,071,071063,71063,Ordona,,FG,2584.0,2001,"39,5672",2010,2639,2009,2010
6047,4,16,071,071064,71064,Zapponeta,,FG,3013.0,2001,"41,7455",2010,3357,2009,2010
6048,4,16,072,072001,72001,Acquaviva delle Fonti,,BA,21613.0,2001,"132,024",2010,21220,2009,2010
6049,4,16,072,072002,72002,Adelfia,,BA,16245.0,2001,"29,814",2010,17214,2009,2010
6050,4,16,072,072003,72003,Alberobello,,BA,10859.0,2001,"40,8228",2010,10980,2009,2010
6051,4,16,072,072004,72004,Altamura,,BA,64167.0,2001,"431,3698",2010,69204,2009,2010
6052,4,16,072,072006,72006,Bari,,BA,316532.0,2001,"117,3866",2010,317177,2009,2010
6053,4,16,072,072008,72008,Binetto,,BA,1934.0,2001,"17,6534",2010,2082,2009,2010
6054,4,16,072,072010,72010,Bitetto,,BA,10153.0,2001,"33,9455",2010,11562,2009,2010
6055,4,16,072,072011,72011,Bitonto,,BA,56929.0,2001,"174,3373",2010,56443,2009,2010
6056,4,16,072,072012,72012,Bitritto,,BA,9827.0,2001,"17,9814",2010,10741,2009,2010
6057,4,16,072,072014,72014,Capurso,,BA,14376.0,2001,"15,1383",2010,15229,2009,2010
6058,4,16,072,072015,72015,Casamassima,,BA,16734.0,2001,"78,4316",2010,18796,2009,2010
6059,4,16,072,072016,72016,Cassano delle Murge,,BA,11958.0,2001,"90,198",2010,14068,2009,2010
6060,4,16,072,072017,72017,Castellana Grotte,,BA,18276.0,2001,"69,1283",2010,19377,2009,2010
6061,4,16,072,072018,72018,Cellamare,,BA,4683.0,2001,"5,9108",2010,5794,2009,2010
6062,4,16,072,072019,72019,Conversano,,BA,24071.0,2001,"128,4205",2010,25489,2009,2010
6063,4,16,072,072020,72020,Corato,,BA,44971.0,2001,"169,3438",2010,47672,2009,2010
6064,4,16,072,072021,72021,Gioia del Colle,,BA,27655.0,2001,"208,9365",2010,28041,2009,2010
6065,4,16,072,072022,72022,Giovinazzo,,BA,20300.0,2001,"44,2978",2010,20494,2009,2010
6066,4,16,072,072023,72023,Gravina in Puglia,,BA,42154.0,2001,"384,7093",2010,44108,2009,2010
6067,4,16,072,072024,72024,Grumo Appula,,BA,12431.0,2001,"81,3018",2010,13107,2009,2010
6068,4,16,072,072025,72025,Locorotondo,,BA,13928.0,2001,"48,1847",2010,14177,2009,2010
6069,4,16,072,072027,72027,Modugno,,BA,35980.0,2001,"32,243",2010,38301,2009,2010
6070,4,16,072,072028,72028,Mola di Bari,,BA,25919.0,2001,"50,9395",2010,26353,2009,2010
6071,4,16,072,072029,72029,Molfetta,,BA,62546.0,2001,"58,9735",2010,60095,2009,2010
6072,4,16,072,072030,72030,Monopoli,,BA,46708.0,2001,"157,8895",2010,49168,2009,2010
6073,4,16,072,072031,72031,Noci,,BA,19564.0,2001,"150,5995",2010,19431,2009,2010
6074,4,16,072,072032,72032,Noicattaro,,BA,23686.0,2001,"40,7924",2010,25540,2009,2010
6075,4,16,072,072033,72033,Palo del Colle,,BA,20852.0,2001,"79,7127",2010,21667,2009,2010
6076,4,16,072,072034,72034,Poggiorsini,,BA,1517.0,2001,"43,444",2010,1443,2009,2010
6077,4,16,072,072035,72035,Polignano a Mare,,BA,16367.0,2001,"63,0856",2010,17477,2009,2010
6078,4,16,072,072036,72036,Putignano,,BA,28176.0,2001,"100,1539",2010,27433,2009,2010
6079,4,16,072,072037,72037,Rutigliano,,BA,17559.0,2001,"53,8524",2010,18251,2009,2010
6080,4,16,072,072038,72038,Ruvo di Puglia,,BA,25741.0,2001,"223,825",2010,25774,2009,2010
6081,4,16,072,072039,72039,Sammichele di Bari,,BA,6965.0,2001,"34,2338",2010,6797,2009,2010
6082,4,16,072,072040,72040,Sannicandro di Bari,,BA,9369.0,2001,"56,7932",2010,9726,2009,2010
6083,4,16,072,072041,72041,Santeramo in Colle,,BA,26050.0,2001,"144,8496",2010,26687,2009,2010
6084,4,16,072,072043,72043,Terlizzi,,BA,27532.0,2001,"69,2299",2010,27344,2009,2010
6085,4,16,072,072044,72044,Toritto,,BA,8916.0,2001,"75,3505",2010,8640,2009,2010
6086,4,16,072,072046,72046,Triggiano,,BA,26312.0,2001,"20,1053",2010,27651,2009,2010
6087,4,16,072,072047,72047,Turi,,BA,11319.0,2001,"71,4004",2010,12248,2009,2010
6088,4,16,072,072048,72048,Valenzano,,BA,17164.0,2001,"15,9785",2010,18411,2009,2010
6089,4,16,073,073001,73001,Avetrana,,TA,7303.0,2001,"74,1713",2010,7116,2009,2010
6090,4,16,073,073002,73002,Carosino,,TA,6070.0,2001,"10,9348",2010,6658,2009,2010
6091,4,16,073,073003,73003,Castellaneta,,TA,17393.0,2001,"242,3131",2010,17296,2009,2010
6092,4,16,073,073004,73004,Crispiano,,TA,12973.0,2001,"112,3008",2010,13637,2009,2010
6093,4,16,073,073005,73005,Faggiano,,TA,3513.0,2001,"21,0639",2010,3538,2009,2010
6094,4,16,073,073006,73006,Fragagnano,,TA,5639.0,2001,"22,4123",2010,5465,2009,2010
6095,4,16,073,073007,73007,Ginosa,,TA,22146.0,2001,"188,486",2010,22667,2009,2010
6096,4,16,073,073008,73008,Grottaglie,,TA,31894.0,2001,"102,1218",2010,32786,2009,2010
6097,4,16,073,073009,73009,Laterza,,TA,14996.0,2001,"161,1633",2010,15194,2009,2010
6098,4,16,073,073010,73010,Leporano,,TA,5810.0,2001,"15,3285",2010,7728,2009,2010
6099,4,16,073,073011,73011,Lizzano,,TA,10195.0,2001,"47,1773",2010,10243,2009,2010
6100,4,16,073,073012,73012,Manduria,,TA,31747.0,2001,"180,4088",2010,31770,2009,2010
6101,4,16,073,073013,73013,Martina Franca,,TA,48756.0,2001,"298,7197",2010,49634,2009,2010
6102,4,16,073,073014,73014,Maruggio,,TA,5386.0,2001,"49,0687",2010,5540,2009,2010
6103,4,16,073,073015,73015,Massafra,,TA,30923.0,2001,"127,9936",2010,32202,2009,2010
6104,4,16,073,073016,73016,Monteiasi,,TA,5199.0,2001,"9,7458",2010,5498,2009,2010
6105,4,16,073,073017,73017,Montemesola,,TA,4277.0,2001,"16,4326",2010,4173,2009,2010
6106,4,16,073,073018,73018,Monteparano,,TA,2411.0,2001,"3,8487",2010,2396,2009,2010
6107,4,16,073,073019,73019,Mottola,,TA,16575.0,2001,"213,9598",2010,16310,2009,2010
6108,4,16,073,073020,73020,Palagianello,,TA,7483.0,2001,"43,8622",2010,7919,2009,2010
6109,4,16,073,073021,73021,Palagiano,,TA,15815.0,2001,"69,9626",2010,15967,2009,2010
6110,4,16,073,073022,73022,Pulsano,,TA,10240.0,2001,"18,2689",2010,10876,2009,2010
6111,4,16,073,073023,73023,Roccaforzata,,TA,1756.0,2001,"6,2198",2010,1843,2009,2010
6112,4,16,073,073024,73024,San Giorgio Ionico,,TA,15613.0,2001,"23,5594",2010,16013,2009,2010
6113,4,16,073,073025,73025,San Marzano di San Giuseppe,,TA,8830.0,2001,"19,1945",2010,9219,2009,2010
6114,4,16,073,073026,73026,Sava,,TA,16163.0,2001,"44,5688",2010,16737,2009,2010
6115,4,16,073,073027,73027,Taranto,,TA,202033.0,2001,"249,8686",2010,201689,2009,2010
6116,4,16,073,073028,73028,Torricella,,TA,4082.0,2001,"26,925",2010,4248,2009,2010
6117,4,16,073,073029,73029,Statte,,TA,14585.0,2001,"67,3199",2010,14498,2009,2010
6118,4,16,074,074001,74001,Brindisi,,BR,89081.0,2001,"332,6281",2010,89256,2009,2010
6119,4,16,074,074002,74002,Carovigno,,BR,14960.0,2001,"106,6181",2010,16086,2009,2010
6120,4,16,074,074003,74003,Ceglie Messapica,,BR,21370.0,2001,"132,0197",2010,20656,2009,2010
6121,4,16,074,074004,74004,Cellino San Marco,,BR,6818.0,2001,"37,8391",2010,6806,2009,2010
6122,4,16,074,074005,74005,Cisternino,,BR,12078.0,2001,"54,1692",2010,11911,2009,2010
6123,4,16,074,074006,74006,Erchie,,BR,8740.0,2001,"44,6282",2010,9004,2009,2010
6124,4,16,074,074007,74007,Fasano,,BR,38667.0,2001,"131,7138",2010,39167,2009,2010
6125,4,16,074,074008,74008,Francavilla Fontana,,BR,36274.0,2001,"177,9382",2010,36933,2009,2010
6126,4,16,074,074009,74009,Latiano,,BR,15371.0,2001,"55,3816",2010,15167,2009,2010
6127,4,16,074,074010,74010,Mesagne,,BR,27587.0,2001,"124,0523",2010,27632,2009,2010
6128,4,16,074,074011,74011,Oria,,BR,15209.0,2001,"83,667",2010,15346,2009,2010
6129,4,16,074,074012,74012,Ostuni,,BR,32901.0,2001,"225,5568",2010,32508,2009,2010
6130,4,16,074,074013,74013,San Donaci,,BR,7117.0,2001,"34,0438",2010,7071,2009,2010
6131,4,16,074,074014,74014,San Michele Salentino,,BR,6248.0,2001,"26,5347",2010,6383,2009,2010
6132,4,16,074,074015,74015,San Pancrazio Salentino,,BR,10551.0,2001,"56,6771",2010,10371,2009,2010
6133,4,16,074,074016,74016,San Pietro Vernotico,,BR,15004.0,2001,"46,9404",2010,14475,2009,2010
6134,4,16,074,074017,74017,San Vito dei Normanni,,BR,20070.0,2001,"67,079",2010,19889,2009,2010
6135,4,16,074,074018,74018,Torchiarolo,,BR,5127.0,2001,"32,3365",2010,5372,2009,2010
6136,4,16,074,074019,74019,Torre Santa Susanna,,BR,10614.0,2001,"55,7635",2010,10728,2009,2010
6137,4,16,074,074020,74020,Villa Castelli,,BR,8635.0,2001,"35,1454",2010,9203,2009,2010
6138,4,16,075,075001,75001,Acquarica del Capo,,LE,4734.0,2001,"18,6992",2010,4986,2009,2010
6139,4,16,075,075002,75002,Alessano,,LE,6556.0,2001,"28,6922",2010,6555,2009,2010
6140,4,16,075,075003,75003,Alezio,,LE,5084.0,2001,"16,7894",2010,5562,2009,2010
6141,4,16,075,075004,75004,Alliste,,LE,6054.0,2001,"23,5298",2010,6652,2009,2010
6142,4,16,075,075005,75005,Andrano,,LE,5160.0,2001,"15,7115",2010,5059,2009,2010
6143,4,16,075,075006,75006,Aradeo,,LE,9676.0,2001,"8,5803",2010,9817,2009,2010
6144,4,16,075,075007,75007,Arnesano,,LE,3453.0,2001,"13,5614",2010,3926,2009,2010
6145,4,16,075,075008,75008,Bagnolo del Salento,,LE,1858.0,2001,"6,7446",2010,1881,2009,2010
6146,4,16,075,075009,75009,Botrugno,,LE,3046.0,2001,"9,7498",2010,2924,2009,2010
6147,4,16,075,075010,75010,Calimera,,LE,7302.0,2001,"11,1805",2010,7317,2009,2010
6148,4,16,075,075011,75011,Campi Salentina,,LE,11242.0,2001,"45,8784",2010,10837,2009,2010
6149,4,16,075,075012,75012,Cannole,,LE,1765.0,2001,"20,3483",2010,1778,2009,2010
6150,4,16,075,075013,75013,Caprarica di Lecce,,LE,2813.0,2001,"10,7075",2010,2573,2009,2010
6151,4,16,075,075014,75014,Carmiano,,LE,12160.0,2001,"24,2407",2010,12318,2009,2010
6152,4,16,075,075015,75015,Carpignano Salentino,,LE,3843.0,2001,"48,9867",2010,3881,2009,2010
6153,4,16,075,075016,75016,Casarano,,LE,20579.0,2001,"38,7274",2010,20562,2009,2010
6154,4,16,075,075017,75017,Castri di Lecce,,LE,3112.0,2001,"12,9451",2010,3079,2009,2010
6155,4,16,075,075018,75018,Castrignano de' Greci,,LE,4107.0,2001,"9,6247",2010,4124,2009,2010
6156,4,16,075,075019,75019,Castrignano del Capo,,LE,5474.0,2001,"20,769",2010,5434,2009,2010
6157,4,16,075,075020,75020,Cavallino,,LE,10621.0,2001,"22,6541",2010,12135,2009,2010
6158,4,16,075,075021,75021,Collepasso,,LE,6691.0,2001,"12,7891",2010,6476,2009,2010
6159,4,16,075,075022,75022,Copertino,,LE,22294.0,2001,"58,531",2010,24272,2009,2010
6160,4,16,075,075023,75023,Corigliano d'Otranto,,LE,5633.0,2001,"28,4131",2010,5826,2009,2010
6161,4,16,075,075024,75024,Corsano,,LE,5735.0,2001,"9,1202",2010,5742,2009,2010
6162,4,16,075,075025,75025,Cursi,,LE,4122.0,2001,"8,3572",2010,4284,2009,2010
6163,4,16,075,075026,75026,Cutrofiano,,LE,9089.0,2001,"56,8067",2010,9213,2009,2010
6164,4,16,075,075027,75027,Diso,,LE,3298.0,2001,"11,4239",2010,3179,2009,2010
6165,4,16,075,075028,75028,Gagliano del Capo,,LE,5660.0,2001,"16,5982",2010,5534,2009,2010
6166,4,16,075,075029,75029,Galatina,,LE,28081.0,2001,"82,6471",2010,27329,2009,2010
6167,4,16,075,075030,75030,Galatone,,LE,15895.0,2001,"47,0766",2010,15825,2009,2010
6168,4,16,075,075031,75031,Gallipoli,,LE,20266.0,2001,"41,2142",2010,20991,2009,2010
6169,4,16,075,075032,75032,Giuggianello,,LE,1286.0,2001,"10,2664",2010,1243,2009,2010
6170,4,16,075,075033,75033,Giurdignano,,LE,1793.0,2001,"14,0434",2010,1895,2009,2010
6171,4,16,075,075034,75034,Guagnano,,LE,6193.0,2001,"38,0292",2010,5990,2009,2010
6172,4,16,075,075035,75035,Lecce,,LE,83303.0,2001,"240,9964",2010,93093,2009,2010
6173,4,16,075,075036,75036,Lequile,,LE,7946.0,2001,"36,8051",2010,8525,2009,2010
6174,4,16,075,075037,75037,Leverano,,LE,13914.0,2001,"49,5021",2010,14149,2009,2010
6175,4,16,075,075038,75038,Lizzanello,,LE,10161.0,2001,"25,4167",2010,11682,2009,2010
6176,4,16,075,075039,75039,Maglie,,LE,15255.0,2001,"22,6639",2010,14962,2009,2010
6177,4,16,075,075040,75040,Martano,,LE,9516.0,2001,"22,2479",2010,9482,2009,2010
6178,4,16,075,075041,75041,Martignano,,LE,1770.0,2001,"6,4921",2010,1791,2009,2010
6179,4,16,075,075042,75042,Matino,,LE,11615.0,2001,"26,6288",2010,11831,2009,2010
6180,4,16,075,075043,75043,Melendugno,,LE,9307.0,2001,"92,3098",2010,9892,2009,2010
6181,4,16,075,075044,75044,Melissano,,LE,7448.0,2001,"12,5488",2010,7367,2009,2010
6182,4,16,075,075045,75045,Melpignano,,LE,2209.0,2001,"11,1027",2010,2243,2009,2010
6183,4,16,075,075046,75046,Miggiano,,LE,3753.0,2001,"7,799",2010,3710,2009,2010
6184,4,16,075,075047,75047,Minervino di Lecce,,LE,3949.0,2001,"18,1286",2010,3835,2009,2010
6185,4,16,075,075048,75048,Monteroni di Lecce,,LE,13677.0,2001,"16,743",2010,13974,2009,2010
6186,4,16,075,075049,75049,Montesano Salentino,,LE,2765.0,2001,"8,5283",2010,2738,2009,2010
6187,4,16,075,075050,75050,Morciano di Leuca,,LE,3512.0,2001,"13,5676",2010,3493,2009,2010
6188,4,16,075,075051,75051,Muro Leccese,,LE,5267.0,2001,"16,7672",2010,5134,2009,2010
6189,4,16,075,075052,75052,Nardò,,LE,30520.0,2001,"193,2404",2010,31840,2009,2010
6190,4,16,075,075053,75053,Neviano,,LE,5925.0,2001,"16,302",2010,5564,2009,2010
6191,4,16,075,075054,75054,Nociglia,,LE,2669.0,2001,"11,1266",2010,2507,2009,2010
6192,4,16,075,075055,75055,Novoli,,LE,8484.0,2001,"18,0767",2010,8214,2009,2010
6193,4,16,075,075056,75056,Ortelle,,LE,2489.0,2001,"10,2249",2010,2432,2009,2010
6194,4,16,075,075057,75057,Otranto,,LE,5282.0,2001,"77,1936",2010,5615,2009,2010
6195,4,16,075,075058,75058,Palmariggi,,LE,1603.0,2001,"8,9724",2010,1576,2009,2010
6196,4,16,075,075059,75059,Parabita,,LE,9557.0,2001,"21,0919",2010,9429,2009,2010
6197,4,16,075,075060,75060,Patù,,LE,1747.0,2001,"8,6891",2010,1733,2009,2010
6198,4,16,075,075061,75061,Poggiardo,,LE,6075.0,2001,"19,9595",2010,6109,2009,2010
6199,4,16,075,075062,75062,Presicce,,LE,5629.0,2001,"24,3605",2010,5637,2009,2010
6200,4,16,075,075063,75063,Racale,,LE,10321.0,2001,"24,2879",2010,10849,2009,2010
6201,4,16,075,075064,75064,Ruffano,,LE,9530.0,2001,"39,7266",2010,9839,2009,2010
6202,4,16,075,075065,75065,Salice Salentino,,LE,8863.0,2001,"59,8722",2010,8779,2009,2010
6203,4,16,075,075066,75066,Salve,,LE,4556.0,2001,"33,0704",2010,4730,2009,2010
6204,4,16,075,075067,75067,Sanarica,,LE,1446.0,2001,"13,0223",2010,1488,2009,2010
6205,4,16,075,075068,75068,San Cesario di Lecce,,LE,7357.0,2001,"8,0888",2010,8215,2009,2010
6206,4,16,075,075069,75069,San Donato di Lecce,,LE,5718.0,2001,"21,5773",2010,5880,2009,2010
6207,4,16,075,075070,75070,Sannicola,,LE,6152.0,2001,"27,6434",2010,5942,2009,2010
6208,4,16,075,075071,75071,San Pietro in Lama,,LE,3733.0,2001,"8,1975",2010,3652,2009,2010
6209,4,16,075,075072,75072,Santa Cesarea Terme,,LE,3095.0,2001,"26,8241",2010,3091,2009,2010
6210,4,16,075,075073,75073,Scorrano,,LE,6755.0,2001,"35,3303",2010,6994,2009,2010
6211,4,16,075,075074,75074,Seclì,,LE,1909.0,2001,"8,7759",2010,1948,2009,2010
6212,4,16,075,075075,75075,Sogliano Cavour,,LE,4078.0,2001,"5,3312",2010,4158,2009,2010
6213,4,16,075,075076,75076,Soleto,,LE,5537.0,2001,"30,4549",2010,5639,2009,2010
6214,4,16,075,075077,75077,Specchia,,LE,4937.0,2001,"25,0952",2010,4952,2009,2010
6215,4,16,075,075078,75078,Spongano,,LE,3814.0,2001,"12,4247",2010,3801,2009,2010
6216,4,16,075,075079,75079,Squinzano,,LE,15355.0,2001,"29,7841",2010,14674,2009,2010
6217,4,16,075,075080,75080,Sternatia,,LE,2699.0,2001,"16,7645",2010,2473,2009,2010
6218,4,16,075,075081,75081,Supersano,,LE,4602.0,2001,"36,4053",2010,4517,2009,2010
6219,4,16,075,075082,75082,Surano,,LE,1791.0,2001,"8,9883",2010,1716,2009,2010
6220,4,16,075,075083,75083,Surbo,,LE,12729.0,2001,"20,7833",2010,14596,2009,2010
6221,4,16,075,075084,75084,Taurisano,,LE,12436.0,2001,"23,6796",2010,12692,2009,2010
6222,4,16,075,075085,75085,Taviano,,LE,12506.0,2001,"22,131",2010,12600,2009,2010
6223,4,16,075,075086,75086,Tiggiano,,LE,2871.0,2001,"7,7107",2010,2941,2009,2010
6224,4,16,075,075087,75087,Trepuzzi,,LE,14147.0,2001,"23,4333",2010,14868,2009,2010
6225,4,16,075,075088,75088,Tricase,,LE,17386.0,2001,"43,3298",2010,17743,2009,2010
6226,4,16,075,075089,75089,Tuglie,,LE,5308.0,2001,"8,5014",2010,5275,2009,2010
6227,4,16,075,075090,75090,Ugento,,LE,10824.0,2001,"100,3962",2010,12031,2009,2010
6228,4,16,075,075091,75091,Uggiano la Chiesa,,LE,4341.0,2001,"14,458",2010,4428,2009,2010
6229,4,16,075,075092,75092,Veglie,,LE,14022.0,2001,"62,3084",2010,14365,2009,2010
6230,4,16,075,075093,75093,Vernole,,LE,7592.0,2001,"61,2747",2010,7409,2009,2010
6231,4,16,075,075094,75094,Zollino,,LE,2194.0,2001,"9,9545",2010,2063,2009,2010
6232,4,16,075,075095,75095,San Cassiano,,LE,2223.0,2001,"8,7748",2010,2139,2009,2010
6233,4,16,075,075096,75096,Castro,,LE,2557.0,2001,"4,5637",2010,2513,2009,2010
6234,4,16,075,075097,75097,Porto Cesareo,,LE,4419.0,2001,"35,1329",2010,5515,2009,2010
6235,4,17,076,076001,76001,Abriola,,PZ,1808.0,2001,"97,1891",2010,1609,2009,2010
6236,4,17,076,076002,76002,Acerenza,,PZ,3010.0,2001,"77,6428",2010,2593,2009,2010
6237,4,17,076,076003,76003,Albano di Lucania,,PZ,1612.0,2001,"55,873",2010,1502,2009,2010
6238,4,17,076,076004,76004,Anzi,,PZ,1949.0,2001,"77,096",2010,1807,2009,2010
6239,4,17,076,076005,76005,Armento,,PZ,800.0,2001,"58,9759",2010,699,2009,2010
6240,4,17,076,076006,76006,Atella,,PZ,3726.0,2001,"88,4764",2010,3877,2009,2010
6241,4,17,076,076007,76007,Avigliano,,PZ,12025.0,2001,"85,4799",2010,11901,2009,2010
6242,4,17,076,076008,76008,Balvano,,PZ,2007.0,2001,"42,156",2010,1893,2009,2010
6243,4,17,076,076009,76009,Banzi,,PZ,1514.0,2001,"83,0536",2010,1451,2009,2010
6244,4,17,076,076010,76010,Baragiano,,PZ,2751.0,2001,"29,6026",2010,2700,2009,2010
6245,4,17,076,076011,76011,Barile,,PZ,3229.0,2001,"24,1248",2010,2943,2009,2010
6246,4,17,076,076012,76012,Bella,,PZ,5440.0,2001,"99,7108",2010,5290,2009,2010
6247,4,17,076,076013,76013,Brienza,,PZ,4067.0,2001,"82,9393",2010,4153,2009,2010
6248,4,17,076,076014,76014,Brindisi Montagna,,PZ,905.0,2001,"59,8791",2010,909,2009,2010
6249,4,17,076,076015,76015,Calvello,,PZ,2212.0,2001,"106,3933",2010,1972,2009,2010
6250,4,17,076,076016,76016,Calvera,,PZ,584.0,2001,"16,0062",2010,454,2009,2010
6251,4,17,076,076017,76017,Campomaggiore,,PZ,980.0,2001,"12,4752",2010,873,2009,2010
6252,4,17,076,076018,76018,Cancellara,,PZ,1598.0,2001,"42,4987",2010,1453,2009,2010
6253,4,17,076,076019,76019,Carbone,,PZ,853.0,2001,"48,5287",2010,718,2009,2010
6254,4,17,076,076020,76020,San Paolo Albanese,,PZ,416.0,2001,"30,2226",2010,321,2009,2010
6255,4,17,076,076021,76021,Castelgrande,,PZ,1231.0,2001,"34,8974",2010,1048,2009,2010
6256,4,17,076,076022,76022,Castelluccio Inferiore,,PZ,2344.0,2001,"28,9704",2010,2203,2009,2010
6257,4,17,076,076023,76023,Castelluccio Superiore,,PZ,987.0,2001,"32,972",2010,882,2009,2010
6258,4,17,076,076024,76024,Castelmezzano,,PZ,970.0,2001,"33,9082",2010,868,2009,2010
6259,4,17,076,076025,76025,Castelsaraceno,,PZ,1730.0,2001,"74,7744",2010,1518,2009,2010
6260,4,17,076,076026,76026,Castronuovo di Sant'Andrea,,PZ,1439.0,2001,"47,4522",2010,1206,2009,2010
6261,4,17,076,076027,76027,Cersosimo,,PZ,847.0,2001,"24,7381",2010,741,2009,2010
6262,4,17,076,076028,76028,Chiaromonte,,PZ,2148.0,2001,"70,0174",2010,1973,2009,2010
6263,4,17,076,076029,76029,Corleto Perticara,,PZ,3018.0,2001,"89,3385",2010,2678,2009,2010
6264,4,17,076,076030,76030,Episcopia,,PZ,1625.0,2001,"28,6443",2010,1518,2009,2010
6265,4,17,076,076031,76031,Fardella,,PZ,765.0,2001,"29,0762",2010,645,2009,2010
6266,4,17,076,076032,76032,Filiano,,PZ,3298.0,2001,"71,8094",2010,3094,2009,2010
6267,4,17,076,076033,76033,Forenza,,PZ,2546.0,2001,"116,305",2010,2247,2009,2010
6268,4,17,076,076034,76034,Francavilla in Sinni,,PZ,4367.0,2001,"46,8176",2010,4303,2009,2010
6269,4,17,076,076035,76035,Gallicchio,,PZ,1018.0,2001,"23,6309",2010,910,2009,2010
6270,4,17,076,076036,76036,Genzano di Lucania,,PZ,6115.0,2001,"208,9244",2010,6037,2009,2010
6271,4,17,076,076037,76037,Grumento Nova,,PZ,1839.0,2001,"66,6493",2010,1738,2009,2010
6272,4,17,076,076038,76038,Guardia Perticara,,PZ,758.0,2001,"53,6795",2010,627,2009,2010
6273,4,17,076,076039,76039,Lagonegro,,PZ,6146.0,2001,"113,1534",2010,5814,2009,2010
6274,4,17,076,076040,76040,Latronico,,PZ,5279.0,2001,"76,6584",2010,4828,2009,2010
6275,4,17,076,076041,76041,Laurenzana,,PZ,2250.0,2001,"95,7081",2010,2027,2009,2010
6276,4,17,076,076042,76042,Lauria,,PZ,13801.0,2001,"176,6261",2010,13388,2009,2010
6277,4,17,076,076043,76043,Lavello,,PZ,13247.0,2001,"134,6602",2010,13612,2009,2010
6278,4,17,076,076044,76044,Maratea,,PZ,5261.0,2001,"67,833",2010,5191,2009,2010
6279,4,17,076,076045,76045,Marsico Nuovo,,PZ,5134.0,2001,"100,9669",2010,4431,2009,2010
6280,4,17,076,076046,76046,Marsicovetere,,PZ,4703.0,2001,"38,0118",2010,5302,2009,2010
6281,4,17,076,076047,76047,Maschito,,PZ,1864.0,2001,"45,8172",2010,1765,2009,2010
6282,4,17,076,076048,76048,Melfi,,PZ,16110.0,2001,"206,2237",2010,17220,2009,2010
6283,4,17,076,076049,76049,Missanello,,PZ,604.0,2001,"22,3406",2010,574,2009,2010
6284,4,17,076,076050,76050,Moliterno,,PZ,4592.0,2001,"98,5514",2010,4290,2009,2010
6285,4,17,076,076051,76051,Montemilone,,PZ,2000.0,2001,"114,1319",2010,1754,2009,2010
6286,4,17,076,076052,76052,Montemurro,,PZ,1555.0,2001,"56,871",2010,1379,2009,2010
6287,4,17,076,076053,76053,Muro Lucano,,PZ,6110.0,2001,"126,1881",2010,5704,2009,2010
6288,4,17,076,076054,76054,Nemoli,,PZ,1561.0,2001,"19,2283",2010,1513,2009,2010
6289,4,17,076,076055,76055,Noepoli,,PZ,1189.0,2001,"46,7095",2010,1031,2009,2010
6290,4,17,076,076056,76056,Oppido Lucano,,PZ,3968.0,2001,"54,8777",2010,3900,2009,2010
6291,4,17,076,076057,76057,Palazzo San Gervasio,,PZ,5184.0,2001,"62,9104",2010,5057,2009,2010
6292,4,17,076,076058,76058,Pescopagano,,PZ,2147.0,2001,"69,8447",2010,2044,2009,2010
6293,4,17,076,076059,76059,Picerno,,PZ,6186.0,2001,"78,5078",2010,6087,2009,2010
6294,4,17,076,076060,76060,Pietragalla,,PZ,4534.0,2001,"66,0983",2010,4356,2009,2010
6295,4,17,076,076061,76061,Pietrapertosa,,PZ,1312.0,2001,"67,7016",2010,1116,2009,2010
6296,4,17,076,076062,76062,Pignola,,PZ,5483.0,2001,"56,2322",2010,6563,2009,2010
6297,4,17,076,076063,76063,Potenza,,PZ,69060.0,2001,"175,4348",2010,67397,2009,2010
6298,4,17,076,076064,76064,Rapolla,,PZ,4648.0,2001,"29,8736",2010,4446,2009,2010
6299,4,17,076,076065,76065,Rapone,,PZ,1203.0,2001,"29,5035",2010,1031,2009,2010
6300,4,17,076,076066,76066,Rionero in Vulture,,PZ,13441.0,2001,"53,5134",2010,13452,2009,2010
6301,4,17,076,076067,76067,Ripacandida,,PZ,1767.0,2001,"33,485",2010,1762,2009,2010
6302,4,17,076,076068,76068,Rivello,,PZ,3010.0,2001,"69,7704",2010,2877,2009,2010
6303,4,17,076,076069,76069,Roccanova,,PZ,1759.0,2001,"61,7347",2010,1675,2009,2010
6304,4,17,076,076070,76070,Rotonda,,PZ,3888.0,2001,"42,9264",2010,3581,2009,2010
6305,4,17,076,076071,76071,Ruoti,,PZ,3687.0,2001,"55,4492",2010,3534,2009,2010
6306,4,17,076,076072,76072,Ruvo del Monte,,PZ,1262.0,2001,"32,6183",2010,1121,2009,2010
6307,4,17,076,076073,76073,San Chirico Nuovo,,PZ,1632.0,2001,"23,3938",2010,1521,2009,2010
6308,4,17,076,076074,76074,San Chirico Raparo,,PZ,1304.0,2001,"84,071",2010,1183,2009,2010
6309,4,17,076,076075,76075,San Costantino Albanese,,PZ,884.0,2001,"43,2479",2010,811,2009,2010
6310,4,17,076,076076,76076,San Fele,,PZ,3832.0,2001,"97,6984",2010,3273,2009,2010
6311,4,17,076,076077,76077,San Martino d'Agri,,PZ,969.0,2001,"50,3892",2010,846,2009,2010
6312,4,17,076,076078,76078,San Severino Lucano,,PZ,1923.0,2001,"61,1587",2010,1714,2009,2010
