,COD_RIP,COD_REG,COD_UTS,COD_PROV_STORICO,PRO_COM_T,PRO_COM,COMUNE,COMUNE_A,SIGLA_AUTOMOBILISTICA,COM_ISO,COM_LIT,ZONA_ALT,ZONE_COST_2011,DEGURBA_2011,COD_ECO_DIV_2018,DEN_ECO_DIV_2018,COD_ECO_PRO_2018,DEN_ECO_PRO_2018,COD_ECO_SEZ_2018,DEN_ECO_SEZ_2018,COD_ECO_SSEZ_2018,DEN_ECO_SSEZ_2018,anno_riferimento
7032,5,20,090,090,090066,90066,Semestene,,SS,0,0,3,0,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4b,Sottosezione Sarda Nord-Occidentale,2018
7033,5,20,090,090,090067,90067,Sennori,,SS,0,0,3,1,2,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4b,Sottosezione Sarda Nord-Occidentale,2018
7034,5,20,090,090,090068,90068,Siligo,,SS,0,0,3,0,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4b,Sottosezione Sarda Nord-Occidentale,2018
7035,5,20,090,090,090069,90069,Sorso,,SS,0,1,5,1,2,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4b,Sottosezione Sarda Nord-Occidentale,2018
7036,5,20,090,090,090070,90070,Tempio Pausania,,SS,0,0,4,0,2,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4d,Sottosezione Sarda Nord-Orientale,2018
7037,5,20,090,090,090071,90071,Thiesi,,SS,0,0,3,0,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4b,Sottosezione Sarda Nord-Occidentale,2018
7038,5,20,090,090,090072,90072,Tissi,,SS,0,0,5,0,2,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4b,Sottosezione Sarda Nord-Occidentale,2018
7039,5,20,090,090,090073,90073,Torralba,,SS,0,0,3,0,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4b,Sottosezione Sarda Nord-Occidentale,2018
7040,5,20,090,090,090074,90074,Trinità d'Agultu e Vignola,,SS,0,1,4,1,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4d,Sottosezione Sarda Nord-Orientale,2018
7041,5,20,090,090,090075,90075,Tula,,SS,0,0,3,0,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4d,Sottosezione Sarda Nord-Orientale,2018
7042,5,20,090,090,090076,90076,Uri,,SS,0,0,5,0,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4b,Sottosezione Sarda Nord-Occidentale,2018
7043,5,20,090,090,090077,90077,Usini,,SS,0,0,5,0,2,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4b,Sottosezione Sarda Nord-Occidentale,2018
7044,5,20,090,090,090078,90078,Villanova Monteleone,,SS,0,1,4,1,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4b,Sottosezione Sarda Nord-Occidentale,2018
7045,5,20,090,090,090079,90079,Valledoria,,SS,0,1,4,1,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4b,Sottosezione Sarda Nord-Occidentale,2018
7046,5,20,090,090,090080,90080,Telti,,SS,0,0,3,0,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4d,Sottosezione Sarda Nord-Orientale,2018
7047,5,20,090,090,090081,90081,Badesi,,SS,0,1,4,1,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4d,Sottosezione Sarda Nord-Orientale,2018
7048,5,20,090,090,090082,90082,Viddalba,,SS,0,0,4,1,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4d,Sottosezione Sarda Nord-Orientale,2018
7049,5,20,090,090,090083,90083,Golfo Aranci,,SS,0,1,4,1,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4d,Sottosezione Sarda Nord-Orientale,2018
7050,5,20,090,090,090084,90084,Loiri Porto San Paolo,,SS,0,1,4,1,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4c,Sottosezione Sarda Sud-Orientale,2018
7051,5,20,090,090,090085,90085,Sant'Antonio di Gallura,,SS,0,0,3,0,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4d,Sottosezione Sarda Nord-Orientale,2018
7052,5,20,090,090,090086,90086,Tergu,,SS,0,0,3,1,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4b,Sottosezione Sarda Nord-Occidentale,2018
7053,5,20,090,090,090087,90087,Santa Maria Coghinas,,SS,0,0,4,1,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4b,Sottosezione Sarda Nord-Occidentale,2018
7054,5,20,090,090,090088,90088,Erula,,SS,0,0,3,0,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4d,Sottosezione Sarda Nord-Orientale,2018
7055,5,20,090,090,090089,90089,Stintino,,SS,0,1,5,1,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4b,Sottosezione Sarda Nord-Occidentale,2018
7056,5,20,090,090,090090,90090,Padru,,SS,0,0,1,0,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4c,Sottosezione Sarda Sud-Orientale,2018
7057,5,20,090,090,090091,90091,Budoni,,SS,0,1,4,1,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4c,Sottosezione Sarda Sud-Orientale,2018
7058,5,20,090,090,090092,90092,San Teodoro,,SS,0,1,4,1,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4c,Sottosezione Sarda Sud-Orientale,2018
7059,5,20,091,091,091001,91001,Aritzo,,NU,0,0,1,0,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4c,Sottosezione Sarda Sud-Orientale,2018
7060,5,20,091,091,091002,91002,Arzana,,NU,0,1,1,1,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4c,Sottosezione Sarda Sud-Orientale,2018
7061,5,20,091,091,091003,91003,Atzara,,NU,0,0,3,0,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4c,Sottosezione Sarda Sud-Orientale,2018
7062,5,20,091,091,091004,91004,Austis,,NU,0,0,3,0,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4c,Sottosezione Sarda Sud-Orientale,2018
7063,5,20,091,091,091005,91005,Bari Sardo,,NU,0,1,4,1,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4c,Sottosezione Sarda Sud-Orientale,2018
7064,5,20,091,091,091006,91006,Baunei,,NU,0,1,4,1,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4c,Sottosezione Sarda Sud-Orientale,2018
7065,5,20,091,091,091007,91007,Belvì,,NU,0,0,1,0,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4c,Sottosezione Sarda Sud-Orientale,2018
7066,5,20,091,091,091008,91008,Birori,,NU,0,0,3,0,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4b,Sottosezione Sarda Nord-Occidentale,2018
7067,5,20,091,091,091009,91009,Bitti,,NU,0,0,1,0,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4c,Sottosezione Sarda Sud-Orientale,2018
7068,5,20,091,091,091010,91010,Bolotana,,NU,0,0,3,0,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4b,Sottosezione Sarda Nord-Occidentale,2018
7069,5,20,091,091,091011,91011,Borore,,NU,0,0,3,0,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4b,Sottosezione Sarda Nord-Occidentale,2018
7070,5,20,091,091,091012,91012,Bortigali,,NU,0,0,3,0,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4b,Sottosezione Sarda Nord-Occidentale,2018
7071,5,20,091,091,091016,91016,Desulo,,NU,0,0,1,0,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4c,Sottosezione Sarda Sud-Orientale,2018
7072,5,20,091,091,091017,91017,Dorgali,,NU,0,1,4,1,2,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4c,Sottosezione Sarda Sud-Orientale,2018
7073,5,20,091,091,091018,91018,Dualchi,,NU,0,0,3,0,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4b,Sottosezione Sarda Nord-Occidentale,2018
7074,5,20,091,091,091019,91019,Elini,,NU,0,0,4,1,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4c,Sottosezione Sarda Sud-Orientale,2018
7075,5,20,091,091,091024,91024,Fonni,,NU,0,0,1,0,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4c,Sottosezione Sarda Sud-Orientale,2018
7076,5,20,091,091,091025,91025,Gadoni,,NU,0,0,1,0,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4c,Sottosezione Sarda Sud-Orientale,2018
7077,5,20,091,091,091026,91026,Gairo,,NU,0,1,4,1,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4c,Sottosezione Sarda Sud-Orientale,2018
7078,5,20,091,091,091027,91027,Galtellì,,NU,0,0,4,1,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4c,Sottosezione Sarda Sud-Orientale,2018
7079,5,20,091,091,091028,91028,Gavoi,,NU,0,0,1,0,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4c,Sottosezione Sarda Sud-Orientale,2018
7080,5,20,091,091,091031,91031,Girasole,,NU,0,0,4,1,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4c,Sottosezione Sarda Sud-Orientale,2018
7081,5,20,091,091,091032,91032,Ilbono,,NU,0,0,4,1,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4c,Sottosezione Sarda Sud-Orientale,2018
7082,5,20,091,091,091033,91033,Irgoli,,NU,0,0,4,0,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4c,Sottosezione Sarda Sud-Orientale,2018
7083,5,20,091,091,091035,91035,Jerzu,,NU,0,0,4,0,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4c,Sottosezione Sarda Sud-Orientale,2018
7084,5,20,091,091,091037,91037,Lanusei,,NU,0,1,4,1,2,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4c,Sottosezione Sarda Sud-Orientale,2018
7085,5,20,091,091,091038,91038,Lei,,NU,0,0,3,0,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4b,Sottosezione Sarda Nord-Occidentale,2018
7086,5,20,091,091,091039,91039,Loceri,,NU,0,1,4,1,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4c,Sottosezione Sarda Sud-Orientale,2018
7087,5,20,091,091,091040,91040,Loculi,,NU,0,0,4,0,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4c,Sottosezione Sarda Sud-Orientale,2018
7088,5,20,091,091,091041,91041,Lodè,,NU,0,0,4,0,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4c,Sottosezione Sarda Sud-Orientale,2018
7089,5,20,091,091,091042,91042,Lotzorai,,NU,0,1,4,1,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4c,Sottosezione Sarda Sud-Orientale,2018
7090,5,20,091,091,091043,91043,Lula,,NU,0,0,1,0,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4c,Sottosezione Sarda Sud-Orientale,2018
7091,5,20,091,091,091044,91044,Macomer,,NU,0,0,3,0,2,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4b,Sottosezione Sarda Nord-Occidentale,2018
7092,5,20,091,091,091046,91046,Mamoiada,,NU,0,0,1,0,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4c,Sottosezione Sarda Sud-Orientale,2018
7093,5,20,091,091,091047,91047,Meana Sardo,,NU,0,0,3,0,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4c,Sottosezione Sarda Sud-Orientale,2018
7094,5,20,091,091,091050,91050,Noragugume,,NU,0,0,3,0,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4b,Sottosezione Sarda Nord-Occidentale,2018
7095,5,20,091,091,091051,91051,Nuoro,,NU,0,0,3,0,2,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4c,Sottosezione Sarda Sud-Orientale,2018
7096,5,20,091,091,091055,91055,Oliena,,NU,0,0,3,0,2,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4c,Sottosezione Sarda Sud-Orientale,2018
7097,5,20,091,091,091056,91056,Ollolai,,NU,0,0,1,0,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4c,Sottosezione Sarda Sud-Orientale,2018
7098,5,20,091,091,091057,91057,Olzai,,NU,0,0,3,0,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4c,Sottosezione Sarda Sud-Orientale,2018
7099,5,20,091,091,091058,91058,Onanì,,NU,0,0,1,0,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4c,Sottosezione Sarda Sud-Orientale,2018
7100,5,20,091,091,091059,91059,Onifai,,NU,0,0,4,1,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4c,Sottosezione Sarda Sud-Orientale,2018
7101,5,20,091,091,091060,91060,Oniferi,,NU,0,0,3,0,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4c,Sottosezione Sarda Sud-Orientale,2018
7102,5,20,091,091,091061,91061,Orani,,NU,0,0,3,0,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4c,Sottosezione Sarda Sud-Orientale,2018
7103,5,20,091,091,091062,91062,Orgosolo,,NU,0,0,1,0,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4c,Sottosezione Sarda Sud-Orientale,2018
7104,5,20,091,091,091063,91063,Orosei,,NU,0,1,4,1,2,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4c,Sottosezione Sarda Sud-Orientale,2018
7105,5,20,091,091,091064,91064,Orotelli,,NU,0,0,3,0,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4c,Sottosezione Sarda Sud-Orientale,2018
7106,5,20,091,091,091066,91066,Ortueri,,NU,0,0,3,0,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4c,Sottosezione Sarda Sud-Orientale,2018
7107,5,20,091,091,091067,91067,Orune,,NU,0,0,1,0,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4c,Sottosezione Sarda Sud-Orientale,2018
7108,5,20,091,091,091068,91068,Osidda,,NU,0,0,1,0,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4c,Sottosezione Sarda Sud-Orientale,2018
7109,5,20,091,091,091069,91069,Osini,,NU,0,0,4,0,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4c,Sottosezione Sarda Sud-Orientale,2018
7110,5,20,091,091,091070,91070,Ottana,,NU,0,0,3,0,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4c,Sottosezione Sarda Sud-Orientale,2018
7111,5,20,091,091,091071,91071,Ovodda,,NU,0,0,1,0,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4c,Sottosezione Sarda Sud-Orientale,2018
7112,5,20,091,091,091072,91072,Perdasdefogu,,NU,0,0,3,0,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4c,Sottosezione Sarda Sud-Orientale,2018
7113,5,20,091,091,091073,91073,Posada,,NU,0,1,4,1,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4c,Sottosezione Sarda Sud-Orientale,2018
7114,5,20,091,091,091077,91077,Sarule,,NU,0,0,1,0,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4c,Sottosezione Sarda Sud-Orientale,2018
7115,5,20,091,091,091083,91083,Silanus,,NU,0,0,3,0,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4b,Sottosezione Sarda Nord-Occidentale,2018
7116,5,20,091,091,091084,91084,Sindia,,NU,0,0,3,0,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4b,Sottosezione Sarda Nord-Occidentale,2018
7117,5,20,091,091,091085,91085,Siniscola,,NU,0,1,4,1,2,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4c,Sottosezione Sarda Sud-Orientale,2018
7118,5,20,091,091,091086,91086,Sorgono,,NU,0,0,3,0,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4c,Sottosezione Sarda Sud-Orientale,2018
7119,5,20,091,091,091088,91088,Talana,,NU,0,0,1,0,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4c,Sottosezione Sarda Sud-Orientale,2018
7120,5,20,091,091,091089,91089,Tertenia,,NU,0,1,4,1,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4c,Sottosezione Sarda Sud-Orientale,2018
7121,5,20,091,091,091090,91090,Teti,,NU,0,0,3,0,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4c,Sottosezione Sarda Sud-Orientale,2018
7122,5,20,091,091,091091,91091,Tiana,,NU,0,0,1,0,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4c,Sottosezione Sarda Sud-Orientale,2018
7123,5,20,091,091,091093,91093,Tonara,,NU,0,0,1,0,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4c,Sottosezione Sarda Sud-Orientale,2018
7124,5,20,091,091,091094,91094,Torpè,,NU,0,0,4,1,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4c,Sottosezione Sarda Sud-Orientale,2018
7125,5,20,091,091,091095,91095,Tortolì,,NU,0,1,4,1,2,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4c,Sottosezione Sarda Sud-Orientale,2018
7126,5,20,091,091,091097,91097,Triei,,NU,0,0,4,1,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4c,Sottosezione Sarda Sud-Orientale,2018
7127,5,20,091,091,091098,91098,Ulassai,,NU,0,0,3,0,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4c,Sottosezione Sarda Sud-Orientale,2018
7128,5,20,091,091,091099,91099,Urzulei,,NU,0,0,1,0,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4c,Sottosezione Sarda Sud-Orientale,2018
7129,5,20,091,091,091100,91100,Ussassai,,NU,0,0,1,0,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4c,Sottosezione Sarda Sud-Orientale,2018
7130,5,20,091,091,091101,91101,Villagrande Strisaili,,NU,0,0,1,0,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4c,Sottosezione Sarda Sud-Orientale,2018
7131,5,20,091,091,091103,91103,Cardedu,,NU,0,1,4,1,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4c,Sottosezione Sarda Sud-Orientale,2018
7132,5,20,091,091,091104,91104,Lodine,,NU,0,0,1,0,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4c,Sottosezione Sarda Sud-Orientale,2018
7133,5,20,292,092,092003,92003,Assemini,,CA,0,0,5,1,2,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4a,Sottosezione Sarda Sud-Occidentale,2018
7134,5,20,292,092,092009,92009,Cagliari,,CA,0,1,5,1,1,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4a,Sottosezione Sarda Sud-Occidentale,2018
7135,5,20,292,092,092011,92011,Capoterra,,CA,0,1,4,1,2,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4a,Sottosezione Sarda Sud-Occidentale,2018
7136,5,20,292,092,092015,92015,Decimomannu,,CA,0,0,5,1,2,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4a,Sottosezione Sarda Sud-Occidentale,2018
7137,5,20,292,092,092037,92037,Maracalagonis,,CA,0,1,4,1,2,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4c,Sottosezione Sarda Sud-Orientale,2018
7138,5,20,292,092,092050,92050,Pula,,CA,0,1,4,1,2,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4a,Sottosezione Sarda Sud-Occidentale,2018
7139,5,20,292,092,092051,92051,Quartu Sant'Elena,,CA,0,1,5,1,2,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4c,Sottosezione Sarda Sud-Orientale,2018
7140,5,20,292,092,092066,92066,Sarroch,,CA,0,1,4,1,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4a,Sottosezione Sarda Sud-Occidentale,2018
7141,5,20,292,092,092068,92068,Selargius,,CA,0,0,5,1,2,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4a,Sottosezione Sarda Sud-Occidentale,2018
7142,5,20,292,092,092074,92074,Sestu,,CA,0,0,5,1,2,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4a,Sottosezione Sarda Sud-Occidentale,2018
7143,5,20,292,092,092075,92075,Settimo San Pietro,,CA,0,0,5,1,2,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4c,Sottosezione Sarda Sud-Orientale,2018
7144,5,20,292,092,092080,92080,Sinnai,,CA,0,1,4,1,2,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4c,Sottosezione Sarda Sud-Orientale,2018
7145,5,20,292,092,092090,92090,Uta,,CA,0,0,5,1,2,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4a,Sottosezione Sarda Sud-Occidentale,2018
7146,5,20,292,092,092099,92099,Villa San Pietro,,CA,0,0,4,1,3,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4a,Sottosezione Sarda Sud-Occidentale,2018
7147,5,20,292,092,092105,92105,Quartucciu,,CA,0,0,5,1,2,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4c,Sottosezione Sarda Sud-Orientale,2018
7148,5,20,292,092,092108,92108,Elmas,,CA,0,0,5,1,2,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4a,Sottosezione Sarda Sud-Occidentale,2018
7149,5,20,292,092,092109,92109,Monserrato,,CA,0,0,5,1,2,2,Divisione Mediterranea,2B,Provincia Tirrenica,2B4,Sezione Sarda,2B4a,Sottosezione Sarda Sud-Occidentale,2018
7150,2,06,093,093,093001,93001,Andreis,,PN,0,0,1,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A2,Sezione Alpina Centro-Orientale,1A2a,Sottosezione Prealpina,2018
7151,2,06,093,093,093002,93002,Arba,,PN,0,0,3,0,3,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1b,Sottosezione Pianura Centrale,2018
7152,2,06,093,093,093004,93004,Aviano,,PN,0,0,3,0,2,1,Divisione Temperata,1A,Provincia Alpina,1A2,Sezione Alpina Centro-Orientale,1A2a,Sottosezione Prealpina,2018
7153,2,06,093,093,093005,93005,Azzano Decimo,,PN,0,0,5,0,2,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1b,Sottosezione Pianura Centrale,2018
7154,2,06,093,093,093006,93006,Barcis,,PN,0,0,1,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A2,Sezione Alpina Centro-Orientale,1A2a,Sottosezione Prealpina,2018
7155,2,06,093,093,093007,93007,Brugnera,,PN,0,0,5,0,2,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1b,Sottosezione Pianura Centrale,2018
7156,2,06,093,093,093008,93008,Budoia,,PN,0,0,3,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A2,Sezione Alpina Centro-Orientale,1A2a,Sottosezione Prealpina,2018
7157,2,06,093,093,093009,93009,Caneva,,PN,0,0,3,0,2,1,Divisione Temperata,1A,Provincia Alpina,1A2,Sezione Alpina Centro-Orientale,1A2a,Sottosezione Prealpina,2018
7158,2,06,093,093,093010,93010,Casarsa della Delizia,,PN,0,0,5,0,2,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1b,Sottosezione Pianura Centrale,2018
7159,2,06,093,093,093011,93011,Castelnovo del Friuli,,PN,0,0,3,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A2,Sezione Alpina Centro-Orientale,1A2a,Sottosezione Prealpina,2018
7160,2,06,093,093,093012,93012,Cavasso Nuovo,,PN,0,0,3,0,3,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1b,Sottosezione Pianura Centrale,2018
7161,2,06,093,093,093013,93013,Chions,,PN,0,0,5,0,3,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1b,Sottosezione Pianura Centrale,2018
7162,2,06,093,093,093014,93014,Cimolais,,PN,0,0,1,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A2,Sezione Alpina Centro-Orientale,1A2b,Sottosezione Dolomitico-Carnica,2018
7163,2,06,093,093,093015,93015,Claut,,PN,0,0,1,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A2,Sezione Alpina Centro-Orientale,1A2a,Sottosezione Prealpina,2018
